timestamp,load,generated_power
2024-02-25 11:00:00,2.099,2.68
2024-02-25 12:00:00,2.312,3.295
2024-02-25 13:00:00,2.091,2.714
2024-02-25 14:00:00,2.158,2.293
2024-02-25 15:00:00,2.157,1.946
2024-02-25 16:00:00,1.95,1.424
2024-02-25 17:00:00,1.822,0.204
2024-02-25 18:00:00,1.797,0.017
2024-02-25 19:00:00,1.866,0.068
2024-02-25 20:00:00,2.067,0.0
2024-02-25 21:00:00,1.995,0.195
2024-02-25 22:00:00,2.325,0.098
2024-02-25 23:00:00,2.468,0.0
2024-02-26 00:00:00,2.365,0.052
2024-02-26 01:00:00,2.371,0.0
2024-02-26 02:00:00,2.429,0.0
2024-02-26 03:00:00,2.148,0.0
2024-02-26 04:00:00,2.003,0.0
2024-02-26 05:00:00,2.105,0.008
2024-02-26 06:00:00,2.013,0.129
2024-02-26 07:00:00,2.209,0.842
2024-02-26 08:00:00,2.04,1.625
2024-02-26 09:00:00,2.001,2.213
2024-02-26 10:00:00,2.146,2.418
2024-02-26 11:00:00,2.066,3.08
2024-02-26 12:00:00,2.188,2.679
2024-02-26 13:00:00,2.035,2.672
2024-02-26 14:00:00,2.019,2.606
2024-02-26 15:00:00,1.934,2.312
2024-02-26 16:00:00,1.948,1.39
2024-02-26 17:00:00,1.929,0.629
2024-02-26 18:00:00,1.817,0.027
2024-02-26 19:00:00,1.83,0.004
2024-02-26 20:00:00,2.033,0.068
2024-02-26 21:00:00,2.221,0.195
2024-02-26 22:00:00,2.236,0.062
2024-02-26 23:00:00,2.436,0.087
2024-02-27 00:00:00,2.47,0.0
2024-02-27 01:00:00,2.495,0.109
2024-02-27 02:00:00,2.42,0.078
2024-02-27 03:00:00,2.231,0.0
2024-02-27 04:00:00,2.086,0.086
2024-02-27 05:00:00,2.003,0.0
2024-02-27 06:00:00,2.078,0.031
2024-02-27 07:00:00,1.974,0.892
2024-02-27 08:00:00,1.832,1.433
2024-02-27 09:00:00,2.155,1.888
2024-02-27 10:00:00,2.257,2.61
2024-02-27 11:00:00,2.197,2.633
2024-02-27 12:00:00,2.291,3.469
2024-02-27 13:00:00,2.149,2.668
2024-02-27 14:00:00,1.991,2.873
2024-02-27 15:00:00,1.917,2.448
2024-02-27 16:00:00,1.912,1.367
2024-02-27 17:00:00,1.935,0.909
2024-02-27 18:00:00,1.782,0.049
2024-02-27 19:00:00,1.979,0.036
2024-02-27 20:00:00,1.864,0.012
2024-02-27 21:00:00,2.223,0.0
2024-02-27 22:00:00,2.237,0.065
2024-02-27 23:00:00,2.42,0.176
2024-02-28 00:00:00,2.46,0.018
2024-02-28 01:00:00,2.477,0.0
2024-02-28 02:00:00,2.317,0.0
2024-02-28 03:00:00,2.228,0.054
2024-02-28 04:00:00,2.073,0.0
2024-02-28 05:00:00,2.011,0.176
2024-02-28 06:00:00,2.12,0.036
2024-02-28 07:00:00,2.042,0.702
2024-02-28 08:00:00,1.913,1.508
2024-02-28 09:00:00,1.971,1.839
2024-02-28 10:00:00,2.092,2.829
2024-02-28 11:00:00,2.125,2.639
2024-02-28 12:00:00,2.336,2.417
2024-02-28 13:00:00,2.173,2.917
2024-02-28 14:00:00,2.012,2.326
2024-02-28 15:00:00,1.846,1.507
2024-02-28 16:00:00,1.976,1.501
2024-02-28 17:00:00,1.834,0.602
2024-02-28 18:00:00,1.784,0.209
2024-02-28 19:00:00,1.949,0.076
2024-02-28 20:00:00,1.863,0.0
2024-02-28 21:00:00,1.958,0.036
2024-02-28 22:00:00,2.329,0.0
2024-02-28 23:00:00,2.389,0.046
2024-02-29 00:00:00,2.383,0.149
2024-02-29 01:00:00,2.318,0.029
2024-02-29 02:00:00,2.365,0.177
2024-02-29 03:00:00,2.305,0.0
2024-02-29 04:00:00,2.014,0.007
2024-02-29 05:00:00,2.105,0.07
2024-02-29 06:00:00,2.013,0.022
2024-02-29 07:00:00,1.878,0.529
2024-02-29 08:00:00,2.019,1.396
2024-02-29 09:00:00,2.004,1.925
2024-02-29 10:00:00,2.166,2.794
2024-02-29 11:00:00,2.227,2.363
2024-02-29 12:00:00,2.224,3.045
2024-02-29 13:00:00,2.24,2.165
2024-02-29 14:00:00,2.005,2.29
2024-02-29 15:00:00,2.082,2.093
2024-02-29 16:00:00,1.931,1.578
2024-02-29 17:00:00,1.913,0.802
2024-02-29 18:00:00,1.731,0.0
2024-02-29 19:00:00,1.906,0.01
2024-02-29 20:00:00,1.921,0.006
2024-02-29 21:00:00,1.948,0.129
2024-02-29 22:00:00,2.368,0.0
2024-02-29 23:00:00,2.308,0.084
2024-03-01 00:00:00,2.33,0.152
2024-03-01 01:00:00,2.361,0.036
2024-03-01 02:00:00,2.191,0.16
2024-03-01 03:00:00,2.232,0.0
2024-03-01 04:00:00,2.115,0.0
2024-03-01 05:00:00,2.084,0.156
2024-03-01 06:00:00,1.967,0.0
2024-03-01 07:00:00,2.115,0.585
2024-03-01 08:00:00,2.053,1.164
2024-03-01 09:00:00,2.005,1.639
2024-03-01 10:00:00,2.029,1.786
2024-03-01 11:00:00,2.146,2.533
2024-03-01 12:00:00,2.253,2.472
2024-03-01 13:00:00,2.243,3.285
2024-03-01 14:00:00,2.156,2.138
2024-03-01 15:00:00,2.026,2.155
2024-03-01 16:00:00,1.785,1.392
2024-03-01 17:00:00,1.887,0.77
2024-03-01 18:00:00,1.821,0.023
2024-03-01 19:00:00,1.603,0.0
2024-03-01 20:00:00,1.837,0.0
2024-03-01 21:00:00,2.235,0.026
2024-03-01 22:00:00,2.374,0.018
2024-03-01 23:00:00,2.411,0.063
2024-03-02 00:00:00,2.501,0.175
2024-03-02 01:00:00,2.386,0.0
2024-03-02 02:00:00,2.282,0.017
2024-03-02 03:00:00,2.166,0.019
2024-03-02 04:00:00,2.147,0.039
2024-03-02 05:00:00,1.971,0.0
2024-03-02 06:00:00,2.109,0.12
2024-03-02 07:00:00,1.893,0.869
2024-03-02 08:00:00,1.87,1.76
2024-03-02 09:00:00,2.084,2.269
2024-03-02 10:00:00,2.03,2.094
2024-03-02 11:00:00,1.997,2.971
2024-03-02 12:00:00,2.262,2.981
2024-03-02 13:00:00,2.158,1.966
2024-03-02 14:00:00,2.205,2.36
2024-03-02 15:00:00,1.81,2.385
2024-03-02 16:00:00,1.853,1.527
2024-03-02 17:00:00,1.961,0.746
2024-03-02 18:00:00,1.672,0.0
2024-03-02 19:00:00,1.799,0.0
2024-03-02 20:00:00,1.781,0.193
2024-03-02 21:00:00,2.089,0.336
2024-03-02 22:00:00,2.277,0.008
2024-03-02 23:00:00,2.451,0.083
2024-03-03 00:00:00,2.293,0.024
2024-03-03 01:00:00,2.421,0.026
2024-03-03 02:00:00,2.237,0.077
2024-03-03 03:00:00,2.255,0.0
2024-03-03 04:00:00,2.125,0.0
2024-03-03 05:00:00,2.004,0.05
2024-03-03 06:00:00,1.876,0.251
2024-03-03 07:00:00,1.744,0.725
2024-03-03 08:00:00,1.901,1.336
2024-03-03 09:00:00,1.928,2.122
2024-03-03 10:00:00,2.185,2.774
2024-03-03 11:00:00,2.119,2.948
2024-03-03 12:00:00,2.411,2.673
2024-03-03 13:00:00,2.274,3.371
2024-03-03 14:00:00,2.091,2.719
2024-03-03 15:00:00,2.126,1.853
2024-03-03 16:00:00,1.92,1.472
2024-03-03 17:00:00,1.81,0.486
2024-03-03 18:00:00,1.753,0.0
2024-03-03 19:00:00,1.766,0.232
2024-03-03 20:00:00,1.897,0.0
2024-03-03 21:00:00,2.195,0.0
2024-03-03 22:00:00,2.229,0.229
2024-03-03 23:00:00,2.424,0.085
2024-03-04 00:00:00,2.438,0.094
2024-03-04 01:00:00,2.475,0.0
2024-03-04 02:00:00,2.306,0.0
2024-03-04 03:00:00,2.276,0.302
2024-03-04 04:00:00,2.136,0.0
2024-03-04 05:00:00,1.847,0.171
2024-03-04 06:00:00,1.756,0.031
2024-03-04 07:00:00,1.913,0.363
2024-03-04 08:00:00,1.929,1.299
2024-03-04 09:00:00,1.83,2.037
2024-03-04 10:00:00,2.126,2.713
2024-03-04 11:00:00,2.207,3.206
2024-03-04 12:00:00,2.048,2.509
2024-03-04 13:00:00,2.052,2.305
2024-03-04 14:00:00,2.045,3.026
2024-03-04 15:00:00,2.063,2.561
2024-03-04 16:00:00,1.835,1.536
2024-03-04 17:00:00,1.937,0.775
2024-03-04 18:00:00,1.726,0.0
2024-03-04 19:00:00,1.867,0.156
2024-03-04 20:00:00,1.826,0.078
2024-03-04 21:00:00,2.165,0.0
2024-03-04 22:00:00,2.245,0.104
2024-03-04 23:00:00,2.341,0.137
2024-03-05 00:00:00,2.365,0.0
2024-03-05 01:00:00,2.253,0.0
2024-03-05 02:00:00,2.32,0.128
2024-03-05 03:00:00,2.173,0.062
2024-03-05 04:00:00,2.06,0.0
2024-03-05 05:00:00,1.844,0.0
2024-03-05 06:00:00,1.98,0.0
2024-03-05 07:00:00,1.802,1.111
2024-03-05 08:00:00,1.965,1.471
2024-03-05 09:00:00,2.003,2.003
2024-03-05 10:00:00,2.095,2.439
2024-03-05 11:00:00,2.122,3.234
2024-03-05 12:00:00,2.243,2.798
2024-03-05 13:00:00,2.116,3.196
2024-03-05 14:00:00,1.971,2.875
2024-03-05 15:00:00,1.942,2.534
2024-03-05 16:00:00,1.947,1.071
2024-03-05 17:00:00,1.93,0.923
2024-03-05 18:00:00,1.899,0.075
2024-03-05 19:00:00,1.697,0.12
2024-03-05 20:00:00,1.783,0.0
2024-03-05 21:00:00,2.09,0.0
2024-03-05 22:00:00,1.949,0.02
2024-03-05 23:00:00,2.38,0.191
2024-03-06 00:00:00,2.529,0.032
2024-03-06 01:00:00,2.324,0.03
2024-03-06 02:00:00,2.288,0.092
2024-03-06 03:00:00,2.143,0.0
2024-03-06 04:00:00,2.161,0.163
2024-03-06 05:00:00,1.987,0.173
2024-03-06 06:00:00,1.95,0.115
2024-03-06 07:00:00,2.03,0.795
2024-03-06 08:00:00,1.78,1.253
2024-03-06 09:00:00,2.1,2.429
2024-03-06 10:00:00,2.085,2.802
2024-03-06 11:00:00,2.132,2.492
2024-03-06 12:00:00,2.089,2.869
2024-03-06 13:00:00,2.122,2.853
2024-03-06 14:00:00,2.238,2.901
2024-03-06 15:00:00,1.973,1.788
2024-03-06 16:00:00,1.905,1.649
2024-03-06 17:00:00,1.83,0.686
2024-03-06 18:00:00,1.905,0.064
2024-03-06 19:00:00,1.938,0.189
2024-03-06 20:00:00,1.863,0.024
2024-03-06 21:00:00,2.119,0.16
2024-03-06 22:00:00,2.329,0.04
2024-03-06 23:00:00,2.263,0.147
2024-03-07 00:00:00,2.346,0.102
2024-03-07 01:00:00,2.383,0.059
2024-03-07 02:00:00,2.312,0.0
2024-03-07 03:00:00,2.034,0.0
2024-03-07 04:00:00,2.078,0.0
2024-03-07 05:00:00,2.016,0.202
2024-03-07 06:00:00,1.871,0.159
2024-03-07 07:00:00,2.071,0.979
2024-03-07 08:00:00,1.879,1.537
2024-03-07 09:00:00,2.013,2.387
2024-03-07 10:00:00,2.043,2.675
2024-03-07 11:00:00,2.047,3.389
2024-03-07 12:00:00,2.222,3.142
2024-03-07 13:00:00,2.223,2.837
2024-03-07 14:00:00,2.087,3.021
2024-03-07 15:00:00,1.925,2.004
2024-03-07 16:00:00,1.933,1.415
2024-03-07 17:00:00,1.904,0.986
2024-03-07 18:00:00,1.839,0.213
2024-03-07 19:00:00,1.742,0.014
2024-03-07 20:00:00,1.894,0.0
2024-03-07 21:00:00,1.926,0.181
2024-03-07 22:00:00,2.241,0.011
2024-03-07 23:00:00,2.334,0.141
2024-03-08 00:00:00,2.445,0.004
2024-03-08 01:00:00,2.483,0.018
2024-03-08 02:00:00,2.268,0.062
2024-03-08 03:00:00,2.144,0.055
2024-03-08 04:00:00,2.084,0.124
2024-03-08 05:00:00,2.022,0.017
2024-03-08 06:00:00,1.935,0.123
2024-03-08 07:00:00,1.71,0.785
2024-03-08 08:00:00,1.795,1.39
2024-03-08 09:00:00,2.001,1.977
2024-03-08 10:00:00,2.131,2.823
2024-03-08 11:00:00,2.173,3.314
2024-03-08 12:00:00,2.097,2.844
2024-03-08 13:00:00,2.265,2.938
2024-03-08 14:00:00,2.191,2.93
2024-03-08 15:00:00,2.027,2.283
2024-03-08 16:00:00,2.04,1.908
2024-03-08 17:00:00,1.746,0.474
2024-03-08 18:00:00,1.725,0.0
2024-03-08 19:00:00,1.698,0.125
2024-03-08 20:00:00,2.001,0.197
2024-03-08 21:00:00,2.015,0.051
2024-03-08 22:00:00,2.513,0.018
2024-03-08 23:00:00,2.388,0.069
2024-03-09 00:00:00,2.348,0.078
2024-03-09 01:00:00,2.45,0.0
2024-03-09 02:00:00,2.268,0.097
2024-03-09 03:00:00,2.304,0.064
2024-03-09 04:00:00,2.244,0.06
2024-03-09 05:00:00,1.931,0.118
2024-03-09 06:00:00,1.979,0.0
2024-03-09 07:00:00,1.906,0.883
2024-03-09 08:00:00,2.028,1.686
2024-03-09 09:00:00,1.958,2.371
2024-03-09 10:00:00,2.076,1.868
2024-03-09 11:00:00,1.954,3.342
2024-03-09 12:00:00,2.2,3.019
2024-03-09 13:00:00,2.084,2.089
2024-03-09 14:00:00,2.17,2.937
2024-03-09 15:00:00,1.938,2.331
2024-03-09 16:00:00,2.042,1.653
2024-03-09 17:00:00,1.708,0.687
2024-03-09 18:00:00,1.689,0.094
2024-03-09 19:00:00,1.759,0.0
2024-03-09 20:00:00,1.973,0.0
2024-03-09 21:00:00,1.986,0.027
2024-03-09 22:00:00,2.352,0.15
2024-03-09 23:00:00,2.252,0.101
2024-03-10 00:00:00,2.511,0.051
2024-03-10 01:00:00,2.376,0.0
2024-03-10 02:00:00,2.227,0.0
2024-03-10 03:00:00,2.268,0.0
2024-03-10 04:00:00,2.165,0.069
2024-03-10 05:00:00,2.035,0.074
2024-03-10 06:00:00,1.748,0.091
2024-03-10 07:00:00,1.965,0.695
2024-03-10 08:00:00,1.94,1.758
2024-03-10 09:00:00,2.052,2.032
2024-03-10 10:00:00,2.05,2.221
2024-03-10 11:00:00,2.088,2.944
2024-03-10 12:00:00,2.13,3.183
2024-03-10 13:00:00,2.194,2.805
2024-03-10 14:00:00,2.14,2.492
2024-03-10 15:00:00,1.922,1.735
2024-03-10 16:00:00,1.871,1.843
2024-03-10 17:00:00,1.899,0.77
2024-03-10 18:00:00,1.814,0.001
2024-03-10 19:00:00,1.716,0.0
2024-03-10 20:00:00,1.855,0.23
2024-03-10 21:00:00,2.054,0.017
2024-03-10 22:00:00,2.416,0.037
2024-03-10 23:00:00,2.225,0.0
2024-03-11 00:00:00,2.45,0.0
2024-03-11 01:00:00,2.42,0.126
2024-03-11 02:00:00,2.222,0.101
2024-03-11 03:00:00,2.303,0.039
2024-03-11 04:00:00,2.009,0.0
2024-03-11 05:00:00,2.044,0.074
2024-03-11 06:00:00,2.003,0.0
2024-03-11 07:00:00,1.82,0.968
2024-03-11 08:00:00,1.914,1.453
2024-03-11 09:00:00,1.833,2.165
2024-03-11 10:00:00,2.065,2.854
2024-03-11 11:00:00,2.33,2.842
2024-03-11 12:00:00,2.21,3.4
2024-03-11 13:00:00,2.253,2.754
2024-03-11 14:00:00,2.087,2.745
2024-03-11 15:00:00,2.014,2.302
2024-03-11 16:00:00,1.905,1.687
2024-03-11 17:00:00,1.732,0.842
2024-03-11 18:00:00,1.829,0.147
2024-03-11 19:00:00,1.876,0.136
2024-03-11 20:00:00,1.867,0.267
2024-03-11 21:00:00,2.061,0.0
2024-03-11 22:00:00,2.142,0.015
2024-03-11 23:00:00,2.318,0.12
2024-03-12 00:00:00,2.403,0.053
2024-03-12 01:00:00,2.305,0.0
2024-03-12 02:00:00,2.253,0.066
2024-03-12 03:00:00,2.195,0.0
2024-03-12 04:00:00,1.866,0.13
2024-03-12 05:00:00,1.951,0.079
2024-03-12 06:00:00,2.021,0.125
2024-03-12 07:00:00,1.892,0.94
2024-03-12 08:00:00,1.807,1.598
2024-03-12 09:00:00,1.901,1.988
2024-03-12 10:00:00,2.079,2.911
2024-03-12 11:00:00,2.136,2.9
2024-03-12 12:00:00,2.287,2.737
2024-03-12 13:00:00,2.282,3.179
2024-03-12 14:00:00,2.163,2.649
2024-03-12 15:00:00,2.161,1.562
2024-03-12 16:00:00,1.733,1.48
2024-03-12 17:00:00,1.909,1.296
2024-03-12 18:00:00,1.813,0.044
2024-03-12 19:00:00,1.772,0.0
2024-03-12 20:00:00,1.978,0.122
2024-03-12 21:00:00,2.058,0.049
2024-03-12 22:00:00,2.241,0.131
2024-03-12 23:00:00,2.352,0.177
2024-03-13 00:00:00,2.319,0.217
2024-03-13 01:00:00,2.414,0.123
2024-03-13 02:00:00,2.408,0.06
2024-03-13 03:00:00,2.281,0.119
2024-03-13 04:00:00,2.02,0.0
2024-03-13 05:00:00,2.143,0.198
2024-03-13 06:00:00,1.755,0.114
2024-03-13 07:00:00,1.873,1.047
2024-03-13 08:00:00,1.94,1.78
2024-03-13 09:00:00,1.95,1.892
2024-03-13 10:00:00,2.144,2.592
2024-03-13 11:00:00,2.091,2.941
2024-03-13 12:00:00,2.14,3.137
2024-03-13 13:00:00,2.256,2.929
2024-03-13 14:00:00,2.102,2.942
2024-03-13 15:00:00,1.943,2.378
2024-03-13 16:00:00,1.749,1.366
2024-03-13 17:00:00,1.885,0.495
2024-03-13 18:00:00,1.729,0.307
2024-03-13 19:00:00,1.796,0.0
2024-03-13 20:00:00,1.867,0.038
2024-03-13 21:00:00,1.873,0.0
2024-03-13 22:00:00,2.129,0.255
2024-03-13 23:00:00,2.444,0.0
2024-03-14 00:00:00,2.473,0.045
2024-03-14 01:00:00,2.372,0.05
2024-03-14 02:00:00,2.253,0.0
2024-03-14 03:00:00,2.214,0.014
2024-03-14 04:00:00,2.099,0.1
2024-03-14 05:00:00,1.953,0.0
2024-03-14 06:00:00,2.06,0.037
2024-03-14 07:00:00,1.782,0.742
2024-03-14 08:00:00,1.725,1.501
2024-03-14 09:00:00,1.994,1.82
2024-03-14 10:00:00,2.146,2.421
2024-03-14 11:00:00,2.136,3.38
2024-03-14 12:00:00,2.118,3.29
2024-03-14 13:00:00,2.106,2.717
2024-03-14 14:00:00,2.086,3.097
2024-03-14 15:00:00,1.956,2.128
2024-03-14 16:00:00,1.953,1.796
2024-03-14 17:00:00,1.858,1.081
2024-03-14 18:00:00,1.945,0.0
2024-03-14 19:00:00,2.003,0.0
2024-03-14 20:00:00,1.863,0.005
2024-03-14 21:00:00,2.084,0.158
2024-03-14 22:00:00,2.062,0.045
2024-03-14 23:00:00,2.387,0.335
2024-03-15 00:00:00,2.338,0.059
2024-03-15 01:00:00,2.413,0.0
2024-03-15 02:00:00,2.33,0.035
2024-03-15 03:00:00,2.126,0.0
2024-03-15 04:00:00,2.011,0.049
2024-03-15 05:00:00,1.776,0.0
2024-03-15 06:00:00,1.789,0.023
2024-03-15 07:00:00,1.916,0.969
2024-03-15 08:00:00,2.005,1.347
2024-03-15 09:00:00,1.925,1.751
2024-03-15 10:00:00,2.348,2.498
2024-03-15 11:00:00,2.115,3.564
2024-03-15 12:00:00,2.294,3.175
2024-03-15 13:00:00,2.194,2.514
2024-03-15 14:00:00,2.068,2.922
2024-03-15 15:00:00,2.106,1.937
2024-03-15 16:00:00,1.918,1.542
2024-03-15 17:00:00,1.768,0.474
2024-03-15 18:00:00,1.911,0.179
2024-03-15 19:00:00,1.835,0.331
2024-03-15 20:00:00,1.907,0.0
2024-03-15 21:00:00,2.083,0.0
2024-03-15 22:00:00,2.103,0.135
2024-03-15 23:00:00,2.289,0.0
2024-03-16 00:00:00,2.243,0.0
2024-03-16 01:00:00,2.31,0.154
2024-03-16 02:00:00,2.315,0.149
2024-03-16 03:00:00,2.116,0.0
2024-03-16 04:00:00,2.005,0.073
2024-03-16 05:00:00,1.995,0.112
2024-03-16 06:00:00,1.858,0.201
2024-03-16 07:00:00,1.841,0.788
2024-03-16 08:00:00,2.054,0.911
2024-03-16 09:00:00,2.027,2.549
2024-03-16 10:00:00,2.016,2.384
2024-03-16 11:00:00,2.196,3.117
2024-03-16 12:00:00,2.234,3.34
2024-03-16 13:00:00,2.249,3.441
2024-03-16 14:00:00,2.169,2.531
2024-03-16 15:00:00,2.085,2.786
2024-03-16 16:00:00,1.944,1.223
2024-03-16 17:00:00,1.865,0.724
2024-03-16 18:00:00,1.91,0.203
2024-03-16 19:00:00,1.749,0.0
2024-03-16 20:00:00,2.062,0.0
2024-03-16 21:00:00,1.897,0.172
2024-03-16 22:00:00,1.938,0.0
2024-03-16 23:00:00,2.196,0.0
2024-03-17 00:00:00,2.46,0.0
2024-03-17 01:00:00,2.449,0.08
2024-03-17 02:00:00,2.315,0.064
2024-03-17 03:00:00,2.247,0.084
2024-03-17 04:00:00,2.221,0.0
2024-03-17 05:00:00,1.867,0.033
2024-03-17 06:00:00,1.778,0.0
2024-03-17 07:00:00,1.984,0.692
2024-03-17 08:00:00,1.84,1.502
2024-03-17 09:00:00,2.195,1.81
2024-03-17 10:00:00,2.162,3.209
2024-03-17 11:00:00,2.16,3.624
2024-03-17 12:00:00,2.226,3.062
2024-03-17 13:00:00,1.98,3.063
2024-03-17 14:00:00,2.012,1.903
2024-03-17 15:00:00,2.07,1.653
2024-03-17 16:00:00,1.697,1.709
2024-03-17 17:00:00,1.794,0.938
2024-03-17 18:00:00,1.745,0.0
2024-03-17 19:00:00,1.889,0.0
2024-03-17 20:00:00,1.744,0.159
2024-03-17 21:00:00,2.019,0.085
2024-03-17 22:00:00,2.254,0.27
2024-03-17 23:00:00,2.363,0.048
2024-03-18 00:00:00,2.327,0.0
2024-03-18 01:00:00,2.452,0.063
2024-03-18 02:00:00,2.359,0.0
2024-03-18 03:00:00,2.119,0.0
2024-03-18 04:00:00,2.11,0.0
2024-03-18 05:00:00,2.163,0.0
2024-03-18 06:00:00,1.766,0.0
2024-03-18 07:00:00,1.975,0.699
2024-03-18 08:00:00,1.89,1.843
2024-03-18 09:00:00,1.882,1.841
2024-03-18 10:00:00,2.031,3.039
2024-03-18 11:00:00,2.09,3.535
2024-03-18 12:00:00,2.242,3.236
2024-03-18 13:00:00,2.112,3.548
2024-03-18 14:00:00,2.173,2.722
2024-03-18 15:00:00,2.005,2.174
2024-03-18 16:00:00,1.816,1.84
2024-03-18 17:00:00,1.846,0.692
2024-03-18 18:00:00,1.778,0.056
2024-03-18 19:00:00,1.917,0.058
2024-03-18 20:00:00,2.103,0.141
2024-03-18 21:00:00,2.019,0.301
2024-03-18 22:00:00,1.986,0.026
2024-03-18 23:00:00,2.154,0.0
2024-03-19 00:00:00,2.243,0.0
2024-03-19 01:00:00,2.363,0.082
2024-03-19 02:00:00,2.33,0.105
2024-03-19 03:00:00,2.236,0.019
2024-03-19 04:00:00,1.934,0.093
2024-03-19 05:00:00,1.811,0.0
2024-03-19 06:00:00,1.831,0.0
2024-03-19 07:00:00,1.745,0.923
2024-03-19 08:00:00,1.859,1.389
2024-03-19 09:00:00,1.955,1.715
2024-03-19 10:00:00,2.011,2.884
2024-03-19 11:00:00,2.264,2.593
2024-03-19 12:00:00,2.247,2.71
2024-03-19 13:00:00,2.271,3.659
2024-03-19 14:00:00,2.02,2.399
2024-03-19 15:00:00,1.998,2.236
2024-03-19 16:00:00,1.829,1.561
2024-03-19 17:00:00,1.767,0.875
2024-03-19 18:00:00,1.778,0.0
2024-03-19 19:00:00,1.725,0.115
2024-03-19 20:00:00,1.839,0.041
2024-03-19 21:00:00,1.997,0.078
2024-03-19 22:00:00,2.381,0.0
2024-03-19 23:00:00,2.256,0.008
2024-03-20 00:00:00,2.43,0.043
2024-03-20 01:00:00,2.317,0.102
2024-03-20 02:00:00,2.339,0.068
2024-03-20 03:00:00,2.174,0.094
2024-03-20 04:00:00,2.025,0.0
2024-03-20 05:00:00,1.75,0.198
2024-03-20 06:00:00,1.838,0.0
2024-03-20 07:00:00,1.869,0.92
2024-03-20 08:00:00,1.92,1.904
2024-03-20 09:00:00,1.969,1.892
2024-03-20 10:00:00,2.126,3.096
2024-03-20 11:00:00,2.233,3.248
2024-03-20 12:00:00,2.124,3.71
2024-03-20 13:00:00,2.179,3.312
2024-03-20 14:00:00,2.026,2.878
2024-03-20 15:00:00,2.051,2.443
2024-03-20 16:00:00,1.912,1.252
2024-03-20 17:00:00,2.035,0.499
2024-03-20 18:00:00,1.878,0.123
2024-03-20 19:00:00,1.912,0.168
2024-03-20 20:00:00,1.811,0.021
2024-03-20 21:00:00,1.899,0.0
2024-03-20 22:00:00,2.264,0.02
2024-03-20 23:00:00,2.505,0.017
2024-03-21 00:00:00,2.402,0.107
2024-03-21 01:00:00,2.36,0.082
2024-03-21 02:00:00,2.323,0.261
2024-03-21 03:00:00,2.263,0.0
2024-03-21 04:00:00,2.041,0.116
2024-03-21 05:00:00,1.862,0.0
2024-03-21 06:00:00,1.93,0.046
2024-03-21 07:00:00,1.593,0.818
2024-03-21 08:00:00,2.041,1.726
2024-03-21 09:00:00,2.132,2.159
2024-03-21 10:00:00,2.141,3.141
2024-03-21 11:00:00,2.102,2.746
2024-03-21 12:00:00,2.161,3.477
2024-03-21 13:00:00,2.198,3.415
2024-03-21 14:00:00,2.124,2.942
2024-03-21 15:00:00,2.108,2.461
2024-03-21 16:00:00,1.762,1.592
2024-03-21 17:00:00,1.795,0.927
2024-03-21 18:00:00,1.799,0.0
2024-03-21 19:00:00,1.808,0.299
2024-03-21 20:00:00,2.062,0.019
2024-03-21 21:00:00,2.053,0.025
2024-03-21 22:00:00,2.268,0.073
2024-03-21 23:00:00,2.458,0.0
2024-03-22 00:00:00,2.294,0.0
2024-03-22 01:00:00,2.311,0.068
2024-03-22 02:00:00,2.186,0.091
2024-03-22 03:00:00,2.127,0.075
2024-03-22 04:00:00,2.065,0.0
2024-03-22 05:00:00,2.025,0.027
2024-03-22 06:00:00,2.032,0.045
2024-03-22 07:00:00,1.86,0.658
2024-03-22 08:00:00,1.834,1.786
2024-03-22 09:00:00,2.044,2.35
2024-03-22 10:00:00,1.985,3.508
2024-03-22 11:00:00,2.17,2.798
2024-03-22 12:00:00,2.159,3.377
2024-03-22 13:00:00,2.218,2.592
2024-03-22 14:00:00,2.167,3.15
2024-03-22 15:00:00,2.033,1.997
2024-03-22 16:00:00,1.902,1.569
2024-03-22 17:00:00,2.007,0.903
2024-03-22 18:00:00,1.622,0.0
2024-03-22 19:00:00,1.821,0.014
2024-03-22 20:00:00,1.784,0.0
2024-03-22 21:00:00,1.997,0.0
2024-03-22 22:00:00,2.084,0.077
2024-03-22 23:00:00,2.404,0.123
2024-03-23 00:00:00,2.388,0.021
2024-03-23 01:00:00,2.317,0.093
2024-03-23 02:00:00,2.381,0.051
2024-03-23 03:00:00,2.227,0.0
2024-03-23 04:00:00,1.937,0.0
2024-03-23 05:00:00,2.008,0.0
2024-03-23 06:00:00,1.754,0.045
2024-03-23 07:00:00,1.807,0.786
2024-03-23 08:00:00,1.884,1.701
2024-03-23 09:00:00,1.891,2.198
2024-03-23 10:00:00,2.032,3.245
2024-03-23 11:00:00,2.1,3.857
2024-03-23 12:00:00,2.133,3.73
2024-03-23 13:00:00,2.179,3.774
2024-03-23 14:00:00,2.118,2.952
2024-03-23 15:00:00,1.934,1.938
2024-03-23 16:00:00,1.973,1.58
2024-03-23 17:00:00,1.741,0.934
2024-03-23 18:00:00,1.768,0.051
2024-03-23 19:00:00,1.847,0.0
2024-03-23 20:00:00,1.993,0.0
2024-03-23 21:00:00,1.987,0.07
2024-03-23 22:00:00,2.126,0.0
2024-03-23 23:00:00,2.367,0.0
2024-03-24 00:00:00,2.16,0.0
2024-03-24 01:00:00,2.07,0.02
2024-03-24 02:00:00,2.222,0.074
2024-03-24 03:00:00,2.165,0.19
2024-03-24 04:00:00,1.86,0.073
