timestamp,load_kwh
2024-12-18 13:00:00,40.024
2024-05-26 16:00:00,29.525
2024-05-26 19:00:00,31.675
2024-08-06 21:00:00,30.755
2024-11-17 04:00:00,33.915
2024-01-06 02:00:00,34.627
2024-07-30 12:00:00,29.957
2024-03-01 04:00:00,34.479
2024-03-21 08:00:00,30.716
2024-07-30 01:00:00,32.214
2024-05-14 22:00:00,32.706
2024-01-20 12:00:00,33.012
2024-07-01 22:00:00,34.597
2024-08-15 02:00:00,33.138
2024-06-06 12:00:00,32.064
2024-01-18 10:00:00,36.085
2024-05-15 17:00:00,31.092
2024-03-11 22:00:00,34.763
2024-07-27 11:00:00,28.791
2024-02-09 14:00:00,35.035
2024-12-06 12:00:00,37.611
2024-02-07 21:00:00,34.607
2024-11-26 18:00:00,34.897
2024-12-09 22:00:00,36.565
2024-04-04 09:00:00,31.44
2024-08-31 06:00:00,27.739
2024-05-06 17:00:00,32.147
2024-12-21 20:00:00,34.609
2024-08-22 20:00:00,33.368
2024-12-31 22:00:00,35.02
2024-11-18 02:00:00,34.811
2024-12-07 17:00:00,32.839
2024-02-17 09:00:00,32.773
2024-04-27 15:00:00,29.997
2024-06-19 08:00:00,29.17
2024-12-10 21:00:00,36.75
2024-09-14 21:00:00,26.06
2024-08-10 11:00:00,27.932
2024-07-11 22:00:00,32.413
2024-12-27 08:00:00,38.145
2024-05-26 21:00:00,31.432
2024-04-08 22:00:00,31.995
2024-02-29 01:00:00,34.365
2024-11-11 15:00:00,35.926
2024-02-14 09:00:00,35.537
2024-08-27 09:00:00,31.766
2024-11-24 07:00:00,34.312
2024-12-18 20:00:00,38.628
2024-12-29 21:00:00,35.229
2024-10-09 23:00:00,33.005
2024-09-22 15:00:00,27.429
2024-10-02 11:00:00,29.664
2024-11-12 12:00:00,35.838
2024-06-30 23:00:00,29.729
2024-03-05 06:00:00,32.449
2024-01-10 00:00:00,37.798
2024-08-28 11:00:00,30.598
2024-11-27 00:00:00,36.766
2024-09-11 13:00:00,31.396
2024-05-23 11:00:00,29.928
2024-06-18 09:00:00,29.949
2024-01-27 06:00:00,34.963
2024-05-05 03:00:00,27.75
2024-05-30 22:00:00,30.989
2024-11-21 09:00:00,37.638
2024-02-07 15:00:00,31.977
2024-06-02 21:00:00,31.511
2024-12-04 14:00:00,36.469
2024-11-05 00:00:00,35.107
2024-11-23 22:00:00,32.642
2024-06-28 13:00:00,28.742
2024-09-01 15:00:00,27.862
2024-01-03 16:00:00,35.095
2024-03-27 02:00:00,30.995
2024-08-15 12:00:00,30.372
2024-11-07 09:00:00,32.958
2024-11-15 06:00:00,38.115
2024-06-28 16:00:00,31.735
2024-07-20 21:00:00,28.586
2024-12-12 00:00:00,36.861
2024-11-10 07:00:00,33.654
2024-12-04 12:00:00,36.823
2024-01-05 01:00:00,35.818
2024-10-30 01:00:00,34.651
2024-05-24 08:00:00,29.799
2024-10-12 12:00:00,28.49
2024-06-06 04:00:00,32.758
2024-01-20 04:00:00,31.674
2024-03-24 15:00:00,28.506
2024-09-06 13:00:00,30.584
2024-05-12 15:00:00,28.145
2024-01-12 03:00:00,38.557
2024-04-29 17:00:00,32.904
2024-05-03 19:00:00,31.584
2024-03-04 09:00:00,32.95
2024-01-29 07:00:00,36.744
2024-02-04 01:00:00,31.777
2024-08-17 14:00:00,28.518
2024-07-29 13:00:00,28.815
2024-01-02 11:00:00,38.46
2024-10-06 14:00:00,29.918
2024-02-23 19:00:00,33.199
2024-01-01 01:00:00,36.845
2024-04-09 23:00:00,33.441
2024-07-10 00:00:00,31.67
2024-03-14 00:00:00,32.802
2024-09-02 14:00:00,30.739
2024-04-25 01:00:00,33.5
2024-09-04 00:00:00,33.806
2024-04-23 07:00:00,30.798
2024-09-03 20:00:00,32.831
2024-09-23 07:00:00,32.068
2024-12-20 19:00:00,36.976
2024-07-13 01:00:00,29.941
2024-10-08 15:00:00,31.107
2024-03-24 22:00:00,31.831
2024-05-15 23:00:00,33.271
2024-08-06 06:00:00,30.534
2024-03-15 11:00:00,31.426
2024-02-12 00:00:00,34.245
2024-07-23 04:00:00,30.111
2024-08-23 21:00:00,34.176
2024-12-22 17:00:00,33.52
2024-12-19 04:00:00,38.841
2024-02-29 10:00:00,32.046
2024-02-16 16:00:00,34.058
2024-04-08 17:00:00,31.186
2024-08-05 04:00:00,31.483
2024-02-19 19:00:00,33.198
2024-11-10 11:00:00,33.623
2024-05-19 13:00:00,27.722
2024-12-24 16:00:00,37.8
2024-09-07 03:00:00,29.029
2024-06-16 19:00:00,32.174
2024-05-16 10:00:00,31.959
2024-04-20 19:00:00,30.574
2024-10-24 16:00:00,33.082
2024-12-02 10:00:00,39.86
2024-04-02 10:00:00,31.41
2024-12-23 14:00:00,37.003
2024-04-15 21:00:00,33.928
2024-05-16 03:00:00,31.509
2024-07-06 04:00:00,29.513
2024-01-10 22:00:00,
2024-12-11 12:00:00,38.84
2024-05-29 18:00:00,33.432
2024-12-24 19:00:00,35.745
2024-03-04 23:00:00,33.278
2024-10-24 23:00:00,35.23
2024-10-09 22:00:00,33.124
2024-03-22 15:00:00,30.83
2024-07-15 05:00:00,30.273
2024-01-13 02:00:00,36.107
2024-07-11 21:00:00,33.238
2024-02-11 06:00:00,31.427
2024-04-08 08:00:00,31.012
2024-09-05 14:00:00,30.298
2024-10-12 05:00:00,30.954
2024-05-26 03:00:00,28.671
2024-04-21 01:00:00,29.698
2024-04-05 07:00:00,32.205
2024-05-21 16:00:00,31.147
2024-07-16 18:00:00,32.25
2024-08-15 20:00:00,31.468
2024-03-05 23:00:00,32.946
2024-05-20 19:00:00,32.269
2024-05-03 18:00:00,33.951
2024-07-09 23:00:00,33.092
2024-07-26 21:00:00,33.796
2024-03-14 20:00:00,34.02
2024-11-11 14:00:00,35.071
2024-04-05 10:00:00,33.086
2024-03-10 22:00:00,32.363
2024-05-21 14:00:00,33.342
2024-07-04 01:00:00,31.142
2024-02-24 17:00:00,31.647
2024-07-06 07:00:00,28.02
2024-09-14 00:00:00,29.698
2024-02-05 12:00:00,36.155
2024-12-04 15:00:00,37.381
2024-01-04 20:00:00,34.997
2024-05-20 21:00:00,33.661
2024-08-18 08:00:00,27.773
2024-12-27 21:00:00,35.895
2024-09-23 22:00:00,34.674
2024-10-13 02:00:00,30.818
2024-08-28 04:00:00,32.102
2024-04-11 16:00:00,31.337
2024-03-03 02:00:00,29.319
2024-04-09 14:00:00,31.675
2024-07-29 01:00:00,31.822
2024-01-16 18:00:00,33.99
2024-07-13 21:00:00,31.008
2024-07-18 22:00:00,32.306
2024-03-14 22:00:00,34.295
2024-12-11 01:00:00,36.85
2024-12-03 08:00:00,37.059
2024-04-24 07:00:00,30.948
2024-07-05 05:00:00,30.249
2024-10-07 21:00:00,33.944
2024-10-03 15:00:00,32.222
2024-10-12 11:00:00,30.672
2024-06-03 02:00:00,31.844
2024-07-22 02:00:00,33.115
2024-02-13 04:00:00,37.653
2024-09-08 16:00:00,29.588
2024-10-07 13:00:00,31.098
2024-05-26 09:00:00,27.025
2024-01-18 22:00:00,36.615
2024-09-17 13:00:00,29.649
2024-05-15 03:00:00,32.454
2024-04-15 23:00:00,32.921
2024-08-26 00:00:00,33.806
2024-08-05 13:00:00,29.734
2024-06-15 12:00:00,27.351
2024-02-12 07:00:00,35.093
2024-06-13 03:00:00,31.977
2024-10-15 00:00:00,33.175
2024-05-18 04:00:00,28.602
2024-11-08 20:00:00,35.595
2024-03-28 14:00:00,30.06
2024-01-14 08:00:00,35.446
2024-10-19 12:00:00,28.928
2024-03-29 05:00:00,33.147
2024-06-05 21:00:00,33.0
2024-11-11 21:00:00,35.715
2024-04-07 14:00:00,27.616
2024-07-12 05:00:00,31.118
2024-07-16 00:00:00,33.516
2024-01-25 01:00:00,36.045
2024-07-17 17:00:00,33.205
2024-05-18 06:00:00,29.572
2024-02-15 00:00:00,33.859
2024-09-23 18:00:00,33.55
2024-09-06 09:00:00,31.738
2024-08-09 08:00:00,30.488
2024-11-08 07:00:00,36.729
2024-02-28 09:00:00,33.188
2024-10-13 09:00:00,31.053
2024-02-10 23:00:00,31.046
2024-11-22 04:00:00,36.021
2024-02-02 17:00:00,32.581
2024-11-01 10:00:00,32.16
2024-09-21 04:00:00,28.649
2024-03-23 05:00:00,29.451
2024-05-12 13:00:00,26.667
2024-12-22 20:00:00,35.924
2024-08-06 00:00:00,31.946
2024-01-21 20:00:00,33.485
2024-06-01 04:00:00,29.475
2024-09-20 20:00:00,33.201
2024-01-16 03:00:00,38.353
2024-05-01 01:00:00,33.36
2024-02-26 17:00:00,33.952
2024-01-13 04:00:00,35.264
2024-07-24 05:00:00,32.2
2024-12-12 17:00:00,36.578
2024-11-10 06:00:00,34.347
2024-01-04 21:00:00,35.269
2024-05-24 00:00:00,31.736
2024-06-21 19:00:00,33.565
2024-10-10 10:00:00,36.002
2024-03-12 08:00:00,32.855
2024-11-10 08:00:00,32.052
2024-10-14 13:00:00,33.767
2024-09-12 16:00:00,31.157
2024-08-08 10:00:00,30.123
2024-04-22 17:00:00,31.693
2024-05-19 15:00:00,28.029
2024-09-10 17:00:00,31.564
2024-07-16 05:00:00,32.577
2024-06-12 22:00:00,33.027
2024-05-13 10:00:00,30.766
2024-02-05 21:00:00,35.572
2024-05-25 19:00:00,30.88
2024-05-20 12:00:00,30.205
2024-02-09 02:00:00,35.441
2024-03-29 23:00:00,34.155
2024-12-17 11:00:00,36.08
2024-06-19 22:00:00,35.231
2024-10-10 23:00:00,33.47
2024-09-20 19:00:00,34.233
2024-04-15 10:00:00,31.192
2024-01-10 08:00:00,36.629
2024-03-04 11:00:00,34.243
2024-04-09 12:00:00,29.659
2024-05-16 11:00:00,31.328
2024-01-19 04:00:00,35.342
2024-12-06 04:00:00,41.631
2024-05-17 21:00:00,33.856
2024-02-13 11:00:00,34.447
2024-10-10 02:00:00,32.902
2024-05-09 09:00:00,30.138
2024-10-10 05:00:00,33.237
2024-07-14 18:00:00,29.747
2024-10-26 06:00:00,32.715
2024-12-20 13:00:00,37.548
2024-08-17 09:00:00,27.485
2024-02-02 00:00:00,36.389
2024-04-18 04:00:00,32.602
2024-11-25 00:00:00,35.75
2024-02-25 16:00:00,29.904
2024-07-28 13:00:00,26.414
2024-03-28 16:00:00,32.795
2024-05-06 19:00:00,33.229
2024-08-17 01:00:00,29.06
2024-03-21 11:00:00,31.271
2024-07-24 16:00:00,31.583
2024-12-20 03:00:00,37.905
2024-01-20 08:00:00,32.718
2024-01-24 16:00:00,37.451
2024-07-19 21:00:00,33.644
2024-11-20 10:00:00,37.687
2024-03-16 18:00:00,31.105
2024-03-04 14:00:00,33.428
2024-10-07 17:00:00,32.278
2024-03-22 20:00:00,33.459
2024-11-19 08:00:00,36.042
2024-04-04 23:00:00,32.768
2024-09-25 05:00:00,31.813
2024-07-23 13:00:00,29.116
2024-03-28 13:00:00,30.703
2024-02-17 15:00:00,28.875
2024-02-13 03:00:00,33.11
2024-12-18 22:00:00,38.302
2024-10-02 00:00:00,33.472
2024-03-16 23:00:00,31.692
2024-01-13 14:00:00,31.367
2024-02-24 07:00:00,30.907
2024-12-13 06:00:00,37.759
2024-07-28 19:00:00,32.426
2024-03-16 15:00:00,27.219
2024-08-04 01:00:00,28.154
2024-12-04 23:00:00,37.983
2024-03-22 18:00:00,33.891
2024-02-02 05:00:00,33.423
2024-09-04 10:00:00,30.407
2024-11-03 07:00:00,32.686
2024-11-07 23:00:00,35.775
2024-06-28 01:00:00,31.716
2024-07-15 23:00:00,32.739
2024-03-02 02:00:00,31.565
2024-10-17 08:00:00,37.645
2024-12-09 17:00:00,35.024
2024-10-26 04:00:00,32.03
2024-07-22 14:00:00,31.377
2024-04-07 18:00:00,29.65
2024-01-06 19:00:00,33.031
2024-03-19 14:00:00,31.574
2024-01-15 02:00:00,37.051
2024-06-30 12:00:00,26.562
2024-10-04 08:00:00,34.059
2024-07-19 15:00:00,30.777
2024-11-27 08:00:00,36.877
2024-01-11 13:00:00,34.67
2024-08-30 22:00:00,33.352
2024-10-31 03:00:00,34.828
2024-12-23 01:00:00,39.219
2024-04-15 05:00:00,31.217
2024-08-21 05:00:00,29.744
2024-08-16 10:00:00,32.578
2024-08-23 05:00:00,32.056
2024-06-15 23:00:00,29.466
2024-07-02 06:00:00,31.28
2024-07-19 17:00:00,33.133
2024-05-11 14:00:00,28.301
2024-01-30 13:00:00,33.341
2024-07-04 18:00:00,29.974
2024-03-06 05:00:00,34.279
2024-10-08 03:00:00,34.337
2024-08-20 05:00:00,30.753
2024-05-29 13:00:00,31.861
2024-01-31 13:00:00,37.026
2024-02-09 17:00:00,33.125
2024-07-09 17:00:00,33.475
2024-04-13 02:00:00,29.307
2024-01-12 08:00:00,36.605
2024-04-24 22:00:00,32.057
2024-12-29 09:00:00,34.513
2024-05-26 08:00:00,27.597
2024-04-30 01:00:00,31.709
2024-01-25 10:00:00,36.69
2024-11-21 21:00:00,34.138
2024-07-19 05:00:00,30.722
2024-11-27 05:00:00,38.156
2024-10-20 17:00:00,30.53
2024-10-25 20:00:00,34.298
2024-04-28 17:00:00,30.172
2024-09-05 09:00:00,30.657
2024-06-09 13:00:00,28.126
2024-06-25 02:00:00,33.456
2024-11-19 02:00:00,36.386
2024-02-26 21:00:00,36.152
2024-01-21 10:00:00,32.4
2024-06-23 09:00:00,27.467
2024-05-28 22:00:00,33.273
2024-07-04 07:00:00,30.641
2024-04-03 02:00:00,34.258
2024-05-08 03:00:00,34.008
2024-02-20 18:00:00,32.835
2024-08-07 17:00:00,32.215
2024-10-19 04:00:00,30.0
2024-09-08 13:00:00,28.158
2024-01-17 15:00:00,36.342
2024-02-06 11:00:00,35.166
2024-02-19 13:00:00,36.981
2024-02-15 20:00:00,35.039
2024-09-01 05:00:00,28.04
2024-09-01 21:00:00,28.97
2024-03-25 08:00:00,34.319
2024-05-07 12:00:00,32.401
2024-06-07 13:00:00,31.704
2024-12-11 15:00:00,38.195
2024-08-17 18:00:00,27.586
2024-05-09 17:00:00,31.712
2024-01-18 13:00:00,34.474
2024-11-22 05:00:00,37.871
2024-08-10 10:00:00,27.916
2024-02-15 21:00:00,38.355
2024-06-30 17:00:00,28.677
2024-04-14 19:00:00,30.295
2024-12-03 14:00:00,36.349
2024-04-15 15:00:00,30.607
2024-07-07 19:00:00,30.019
2024-04-05 23:00:00,35.144
2024-02-04 13:00:00,31.628
2024-07-22 12:00:00,29.777
2024-06-14 13:00:00,30.212
2024-09-23 10:00:00,33.256
2024-07-17 16:00:00,33.689
2024-10-03 22:00:00,34.358
2024-06-05 10:00:00,31.198
2024-07-08 16:00:00,32.167
2024-11-29 04:00:00,38.236
2024-03-27 09:00:00,30.213
2024-05-31 22:00:00,32.109
2024-09-16 21:00:00,32.517
2024-03-01 11:00:00,30.793
2024-04-29 07:00:00,32.208
2024-02-16 01:00:00,36.29
2024-12-27 18:00:00,37.774
2024-03-14 18:00:00,34.064
2024-01-17 14:00:00,36.892
2024-02-04 22:00:00,31.534
2024-02-03 05:00:00,32.102
2024-11-14 12:00:00,34.893
2024-04-02 22:00:00,32.407
2024-05-14 04:00:00,31.785
2024-06-22 20:00:00,31.647
2024-05-22 01:00:00,33.261
2024-02-25 14:00:00,27.769
2024-12-06 08:00:00,37.922
2024-01-03 17:00:00,33.391
2024-06-27 01:00:00,32.322
2024-03-13 19:00:00,32.614
2024-06-24 14:00:00,30.245
2024-09-26 12:00:00,34.383
2024-02-18 06:00:00,31.534
2024-11-21 08:00:00,35.567
2024-05-07 03:00:00,30.472
2024-01-22 21:00:00,36.702
2024-07-11 20:00:00,32.238
2024-09-10 05:00:00,31.381
2024-08-27 21:00:00,32.202
2024-11-28 01:00:00,36.743
2024-03-10 18:00:00,29.66
2024-07-17 08:00:00,29.052
2024-12-25 03:00:00,37.922
2024-05-14 13:00:00,32.656
2024-10-13 04:00:00,31.314
2024-03-13 14:00:00,32.856
2024-01-14 20:00:00,29.74
2024-11-20 04:00:00,35.062
2024-11-22 20:00:00,33.611
2024-01-25 22:00:00,36.208
2024-03-09 09:00:00,28.011
2024-05-29 03:00:00,31.503
2024-06-16 06:00:00,26.957
2024-10-21 04:00:00,33.494
2024-09-15 17:00:00,29.705
2024-09-22 04:00:00,30.324
2024-02-28 23:00:00,34.384
2024-07-20 11:00:00,26.798
2024-07-09 12:00:00,29.966
2024-01-10 12:00:00,37.871
2024-07-15 18:00:00,31.196
2024-01-21 18:00:00,33.385
2024-06-19 23:00:00,33.039
2024-02-07 14:00:00,34.215
2024-10-19 21:00:00,31.561
2024-09-06 01:00:00,33.173
2024-04-08 13:00:00,32.248
2024-07-28 04:00:00,28.09
2024-02-21 13:00:00,32.172
2024-02-07 04:00:00,36.042
2024-05-16 22:00:00,34.057
2024-02-20 19:00:00,35.216
2024-02-09 13:00:00,35.333
2024-01-04 06:00:00,39.057
2024-04-17 08:00:00,31.56
2024-04-21 18:00:00,30.458
2024-06-25 10:00:00,31.881
2024-11-07 18:00:00,33.895
2024-11-29 19:00:00,36.749
2024-10-17 20:00:00,33.16
2024-11-17 10:00:00,32.771
2024-09-26 11:00:00,30.332
2024-03-25 00:00:00,32.82
2024-09-29 01:00:00,30.684
2024-08-28 05:00:00,31.786
2024-08-09 06:00:00,30.63
2024-11-20 15:00:00,36.802
2024-02-08 00:00:00,36.21
2024-09-06 14:00:00,31.761
2024-02-23 09:00:00,34.689
2024-05-31 02:00:00,31.169
2024-07-23 15:00:00,31.435
2024-04-06 03:00:00,29.321
2024-03-29 06:00:00,32.274
2024-07-27 15:00:00,28.749
2024-07-24 11:00:00,30.03
2024-05-29 08:00:00,30.823
2024-05-31 17:00:00,31.242
2024-02-21 17:00:00,32.806
2024-05-04 01:00:00,29.452
2024-01-07 14:00:00,34.029
2024-03-12 04:00:00,34.41
2024-04-11 01:00:00,33.757
2024-07-28 16:00:00,27.22
2024-12-04 19:00:00,34.439
2024-02-22 02:00:00,33.263
2024-02-16 04:00:00,37.647
2024-12-22 10:00:00,34.482
2024-11-07 20:00:00,35.395
2024-09-13 16:00:00,32.165
2024-05-11 11:00:00,28.788
2024-01-12 19:00:00,35.67
2024-12-30 23:00:00,35.778
2024-05-15 05:00:00,29.804
2024-03-23 10:00:00,29.167
2024-03-15 16:00:00,32.651
2024-10-28 00:00:00,34.371
2024-11-05 05:00:00,35.175
2024-03-28 06:00:00,32.123
2024-06-06 11:00:00,30.469
2024-08-03 23:00:00,29.113
2024-09-29 19:00:00,30.294
2024-03-24 13:00:00,27.783
2024-09-18 00:00:00,32.549
2024-04-13 03:00:00,29.774
2024-08-21 23:00:00,32.716
2024-08-26 21:00:00,31.721
2024-06-14 22:00:00,35.441
2024-09-02 21:00:00,32.872
2024-10-07 05:00:00,32.14
2024-10-24 00:00:00,34.279
2024-06-11 00:00:00,31.832
2024-04-20 04:00:00,28.948
2024-10-16 13:00:00,
2024-12-09 05:00:00,39.042
2024-08-23 18:00:00,30.955
2024-03-12 21:00:00,32.522
2024-10-12 16:00:00,29.723
2024-12-21 23:00:00,33.379
2024-10-04 19:00:00,34.835
2024-02-10 07:00:00,31.713
2024-09-28 22:00:00,29.635
2024-11-09 04:00:00,30.619
2024-10-11 08:00:00,31.613
2024-03-26 06:00:00,31.722
2024-07-06 11:00:00,27.131
2024-01-14 21:00:00,32.466
2024-01-03 02:00:00,38.403
2024-08-18 00:00:00,29.022
2024-08-18 23:00:00,30.237
2024-10-23 13:00:00,34.275
2024-07-12 22:00:00,35.188
2024-09-24 12:00:00,29.999
2024-02-20 08:00:00,35.943
2024-02-17 23:00:00,33.943
2024-01-01 09:00:00,37.468
2024-10-08 01:00:00,34.547
2024-03-12 03:00:00,31.413
2024-12-03 18:00:00,34.1
2024-09-09 13:00:00,30.853
2024-08-03 07:00:00,26.519
2024-12-29 06:00:00,35.76
2024-07-19 12:00:00,30.774
2024-03-20 00:00:00,33.176
2024-07-05 09:00:00,30.004
2024-05-23 12:00:00,30.958
2024-12-25 23:00:00,37.399
2024-06-07 14:00:00,30.151
2024-07-02 22:00:00,34.322
2024-03-10 16:00:00,29.994
2024-11-28 00:00:00,38.122
2024-10-12 20:00:00,28.744
2024-05-31 11:00:00,30.547
2024-01-18 19:00:00,33.586
2024-09-07 22:00:00,28.682
2024-04-15 16:00:00,32.649
2024-01-23 18:00:00,34.966
2024-10-28 19:00:00,33.616
2024-06-30 14:00:00,29.18
2024-06-30 06:00:00,29.141
2024-04-15 13:00:00,30.239
2024-06-14 00:00:00,32.153
2024-07-17 10:00:00,29.86
2024-01-08 03:00:00,38.316
2024-10-10 16:00:00,31.482
2024-03-02 18:00:00,30.089
2024-03-20 10:00:00,30.529
2024-09-19 08:00:00,31.536
2024-12-09 19:00:00,36.641
2024-03-20 04:00:00,33.793
2024-01-29 21:00:00,32.161
2024-07-13 23:00:00,31.244
2024-12-08 06:00:00,35.665
2024-09-08 19:00:00,29.872
2024-11-08 01:00:00,35.686
2024-12-21 18:00:00,34.033
2024-03-28 08:00:00,31.707
2024-10-30 00:00:00,33.113
2024-10-10 08:00:00,34.517
2024-07-22 05:00:00,31.554
2024-09-08 09:00:00,27.457
2024-08-19 19:00:00,32.813
2024-01-23 13:00:00,38.099
2024-06-18 12:00:00,29.077
2024-09-25 03:00:00,32.489
2024-10-19 09:00:00,32.298
2024-09-06 05:00:00,32.691
2024-04-21 14:00:00,29.525
2024-08-08 11:00:00,29.243
2024-12-26 18:00:00,37.162
2024-04-23 16:00:00,32.186
2024-02-06 18:00:00,33.506
2024-08-31 08:00:00,26.945
2024-08-19 05:00:00,30.752
2024-12-03 01:00:00,37.891
2024-10-29 11:00:00,33.339
2024-11-06 20:00:00,34.689
2024-12-30 05:00:00,38.004
2024-03-04 04:00:00,31.925
2024-02-18 19:00:00,31.85
2024-03-01 06:00:00,34.093
2024-08-16 03:00:00,32.216
2024-04-28 06:00:00,29.051
2024-02-25 09:00:00,29.616
2024-06-05 13:00:00,30.522
2024-12-26 13:00:00,37.061
2024-12-25 17:00:00,34.693
2024-01-04 03:00:00,36.945
2024-02-04 10:00:00,31.258
2024-10-25 23:00:00,34.531
2024-12-10 22:00:00,37.664
2024-11-16 03:00:00,33.583
2024-04-24 14:00:00,31.478
2024-06-06 15:00:00,31.724
2024-10-13 14:00:00,30.142
2024-04-09 11:00:00,31.209
2024-09-20 08:00:00,31.575
2024-03-08 14:00:00,34.201
2024-11-08 21:00:00,36.194
2024-12-05 05:00:00,37.895
2024-12-18 01:00:00,39.023
2024-02-09 09:00:00,34.974
2024-12-02 18:00:00,35.648
2024-09-21 00:00:00,32.036
2024-08-30 15:00:00,30.981
2024-12-12 08:00:00,37.235
2024-12-09 09:00:00,37.884
2024-04-29 16:00:00,32.479
2024-10-22 13:00:00,32.205
2024-09-04 15:00:00,30.01
2024-01-10 09:00:00,35.984
2024-11-13 01:00:00,36.106
2024-03-18 08:00:00,32.565
2024-09-28 09:00:00,28.718
2024-02-05 05:00:00,36.731
2024-01-24 20:00:00,34.801
2024-10-19 13:00:00,31.512
2024-05-12 11:00:00,27.592
2024-05-14 16:00:00,32.094
2024-06-02 00:00:00,30.511
2024-01-07 10:00:00,34.52
2024-01-20 20:00:00,32.275
2024-06-03 14:00:00,30.915
2024-06-19 07:00:00,31.196
2024-05-08 15:00:00,32.168
2024-06-13 15:00:00,30.657
2024-11-15 11:00:00,38.136
2024-11-03 04:00:00,32.748
2024-12-30 18:00:00,35.816
2024-02-15 07:00:00,35.313
2024-11-09 20:00:00,31.707
2024-07-05 14:00:00,31.766
2024-02-15 19:00:00,32.092
2024-12-27 22:00:00,37.571
2024-05-14 21:00:00,32.252
2024-09-23 15:00:00,31.56
2024-08-22 22:00:00,32.465
2024-02-08 06:00:00,35.453
2024-01-09 15:00:00,35.004
2024-11-28 21:00:00,34.992
2024-08-09 04:00:00,31.279
2024-12-08 08:00:00,33.311
2024-10-05 06:00:00,31.437
2024-06-13 00:00:00,33.625
2024-06-04 19:00:00,33.701
2024-08-31 05:00:00,28.552
2024-07-02 01:00:00,32.407
2024-07-11 15:00:00,31.873
2024-07-08 02:00:00,33.943
2024-11-01 05:00:00,36.234
2024-08-06 02:00:00,31.289
2024-09-02 04:00:00,29.658
2024-09-04 04:00:00,32.375
2024-12-05 22:00:00,36.798
2024-08-31 14:00:00,27.749
2024-10-26 13:00:00,33.701
2024-11-14 01:00:00,36.2
2024-05-22 08:00:00,32.929
2024-03-17 12:00:00,28.461
2024-04-12 05:00:00,31.164
2024-12-09 20:00:00,37.358
2024-01-07 23:00:00,30.369
2024-12-16 08:00:00,39.859
2024-01-02 23:00:00,35.55
2024-09-18 22:00:00,33.48
2024-07-06 05:00:00,26.956
2024-03-03 19:00:00,31.702
2024-08-27 16:00:00,31.145
2024-04-18 20:00:00,34.618
2024-11-19 20:00:00,35.461
2024-04-02 13:00:00,33.097
2024-02-11 02:00:00,32.917
2024-01-18 15:00:00,34.391
2024-02-29 18:00:00,33.99
2024-11-30 14:00:00,32.968
2024-04-05 06:00:00,31.351
2024-03-29 02:00:00,34.683
2024-08-04 16:00:00,27.987
2024-03-15 06:00:00,33.001
2024-07-23 02:00:00,32.522
2024-12-03 20:00:00,33.639
2024-08-19 02:00:00,31.311
2024-02-26 06:00:00,34.265
2024-11-16 22:00:00,33.17
2024-05-08 12:00:00,31.563
2024-06-12 09:00:00,29.058
2024-12-23 17:00:00,33.055
2024-03-13 09:00:00,33.138
2024-10-10 13:00:00,33.1
2024-11-22 14:00:00,34.863
2024-06-10 23:00:00,34.201
2024-11-08 23:00:00,32.894
2024-06-21 02:00:00,34.79
2024-09-24 05:00:00,31.694
2024-03-02 04:00:00,30.595
2024-01-24 12:00:00,34.622
2024-09-26 14:00:00,32.207
2024-11-20 06:00:00,37.711
2024-06-06 10:00:00,29.46
2024-11-22 17:00:00,36.11
2024-02-05 15:00:00,35.62
2024-01-13 21:00:00,32.319
2024-03-15 04:00:00,34.694
2024-07-01 10:00:00,30.92
2024-08-11 11:00:00,26.966
2024-05-17 18:00:00,31.473
2024-01-23 19:00:00,35.698
2024-04-13 05:00:00,28.571
2024-04-17 13:00:00,32.16
2024-11-27 13:00:00,34.375
2024-06-14 16:00:00,31.859
2024-01-31 00:00:00,35.329
2024-07-01 19:00:00,31.487
2024-05-02 03:00:00,33.229
2024-01-23 12:00:00,33.27
2024-01-20 09:00:00,35.259
2024-04-03 00:00:00,33.813
2024-08-01 20:00:00,32.633
2024-11-20 23:00:00,38.089
2024-02-13 15:00:00,34.922
2024-08-16 19:00:00,31.453
2024-08-24 01:00:00,28.729
2024-04-06 11:00:00,28.185
2024-01-03 12:00:00,37.007
2024-12-03 23:00:00,38.411
2024-08-08 05:00:00,30.626
2024-05-27 08:00:00,29.923
2024-12-24 07:00:00,38.399
2024-05-28 12:00:00,30.562
2024-05-13 23:00:00,33.776
2024-01-26 15:00:00,33.723
2024-01-23 07:00:00,36.735
2024-07-11 16:00:00,32.199
2024-07-20 04:00:00,28.832
2024-09-10 20:00:00,34.087
2024-08-31 00:00:00,28.426
2024-12-27 10:00:00,38.586
2024-01-25 05:00:00,38.305
2024-06-27 19:00:00,34.411
2024-02-22 15:00:00,34.869
2024-01-08 04:00:00,37.687
2024-09-23 06:00:00,33.539
2024-04-27 14:00:00,30.11
2024-07-05 12:00:00,29.69
2024-05-24 01:00:00,32.053
2024-04-29 14:00:00,30.231
2024-02-08 12:00:00,33.475
2024-07-31 21:00:00,33.228
2024-08-12 03:00:00,31.885
2024-05-23 21:00:00,31.278
2024-08-07 13:00:00,30.365
2024-05-25 15:00:00,29.418
2024-09-17 11:00:00,31.161
2024-12-02 23:00:00,37.178
2024-04-22 02:00:00,34.256
2024-02-29 14:00:00,32.974
2024-03-14 08:00:00,31.158
2024-09-17 09:00:00,30.784
